PDBCode,Pose/decoy,Pose name,Label,SB_pred,SB_prob,SO_pred,SO_prob
5lvd,pose,5lvd_pose_1,0,1,0.8775076496462039,1,0.8553403755868544
4kfq,decoy,4kfq_decoy_6_pose_1,0,0,0.46431179262504574,0,0.05133297230034864
1y20,decoy,1y20_decoy_7_pose_1,0,1,0.6184651303627208,0,0.030076291079812197
6gu6,decoy,6gu6_decoy_5_pose_1,0,0,0.37795148849365723,0,0.02065884385463651
1drj,decoy,1drj_decoy_4_pose_1,0,1,0.7207066360680816,0,0.03600002444299646
5flq,decoy,5flq_decoy_5_pose_1,0,1,0.790904092560719,0,0.015752853982472968
5h9q,decoy,5h9q_decoy_7_pose_1,0,1,0.7798854146745716,0,0.23255947261863016
3u9q,decoy,3u9q_decoy_7_pose_1,0,0,0.3768789443488239,0,0.02814315802417329
1ywr,decoy,1ywr_decoy_3_pose_1,0,1,0.8448986421877988,0,0.1473004694835681
2jke,decoy,2jke_decoy_10_pose_1,0,0,0.24411216293746418,0,0.02496290029848853
4x60,decoy,4x60_decoy_4_pose_1,0,1,0.614349606217076,0,0.06301121655983616
3dx1,decoy,3dx1_decoy_2_pose_1,0,1,0.544584687958182,0,0.02925011177427115
1ccw,decoy,1ccw_decoy_3_pose_1,0,0,0.45013147829412914,0,0.012480892720504455
2oor,pose,2oor_pose_1,0,1,0.6615916045132912,1,0.6019659624413144
4b5t,decoy,4b5t_decoy_5_pose_1,0,1,0.5443775100401604,0,0.026356269945094397
4p6c,decoy,4p6c_decoy_5_pose_1,0,1,0.6541467457130109,0,0.010419860432435885
3dc3,pose,3dc3_pose_1,1,1,0.9005378657487093,1,0.726672535211268
4xtv,decoy,4xtv_decoy_8_pose_1,0,1,0.7465704086186017,0,0.0745874840730127
1q54,pose,1q54_pose_1,1,1,0.6460699942627653,1,0.7780223004694836
3jup,pose,3jup_pose_1,1,0,0.4825596034933384,0,0.1193958904836521
5f8y,decoy,5f8y_decoy_6_pose_1,0,0,0.3793435647351311,0,0.017612901490019473
3uex,pose,3uex_pose_1,1,1,0.7957552431950025,1,0.834061035836874
2gsr,decoy,2gsr_decoy_2_pose_1,0,1,0.6660881621724994,0,0.004203296677224229
4gu9,decoy,4gu9_decoy_4_pose_1,0,0,0.3650068528080574,0,0.1767449385621478
3kek,decoy,3kek_decoy_9_pose_1,0,1,0.7766908905463122,0,0.022195137846872274
6f20,decoy,6f20_decoy_1_pose_1,0,0,0.2769530502964238,0,0.04548716740761131
5eqy,decoy,5eqy_decoy_9_pose_1,0,1,0.7099843819723339,0,0.019778629239952807
5b5f,decoy,5b5f_decoy_7_pose_1,0,1,0.5657104608911837,0,0.026424587996797172
1f5l,decoy,1f5l_decoy_2_pose_1,0,0,0.28943153566647556,0,0.023679554453944575
4i3z,decoy,4i3z_decoy_9_pose_1,0,0,0.45845365589341514,0,0.001789439293080049
3cb0,decoy,3cb0_decoy_2_pose_1,0,1,0.6874729075030278,0,0.023398166010214796
2h4g,decoy,2h4g_decoy_2_pose_1,0,1,0.5468445209409064,0,0.06819272668192883
1uz1,pose,1uz1_pose_1,1,0,0.4924292407726145,0,0.49737184113488003
2j94,decoy,2j94_decoy_5_pose_1,0,0,0.46246653279785804,0,0.017189275216135013
5qa8,decoy,5qa8_decoy_3_pose_1,0,1,0.630985848154523,0,0.0037987304143720937
2oym,decoy,2oym_decoy_1_pose_1,0,0,0.415700898833429,0,0.014363350870657427
2isw,decoy,2isw_decoy_2_pose_1,0,1,0.5804790590935172,0,0.027248072127743075
3vvy,decoy,3vvy_decoy_6_pose_1,0,1,0.5714907248039777,0,0.024653785192239073
4m0f,decoy,4m0f_decoy_3_pose_1,0,1,0.8119047619047621,0,0.1138867911915758
1o2q,pose,1o2q_pose_1,1,1,0.8790304073436603,1,0.8612089201877935
6cpw,decoy,6cpw_decoy_1_pose_1,0,1,0.8091963090457064,0,0.048968391125127735
2r2l,decoy,2r2l_decoy_8_pose_1,0,1,0.743779881430484,0,0.04756167265577069
6dj7,decoy,6dj7_decoy_3_pose_1,0,1,0.7851062982087078,0,0.016725814861116534
5mrp,decoy,5mrp_decoy_7_pose_1,0,0,0.11895917001338688,0,0.01652431324414027
4fxp,decoy,4fxp_decoy_6_pose_1,0,1,0.6415327978580991,0,0.01234295649431741
6gw4,decoy,6gw4_decoy_5_pose_1,0,0,0.24923344170332123,0,0.04046813115583882
3ckp,decoy,3ckp_decoy_10_pose_1,0,1,0.6592592592592595,0,0.004461072315505501
4bqh,decoy,4bqh_decoy_6_pose_1,0,1,0.6681368330464716,0,0.025713425745404955
1w4p,decoy,1w4p_decoy_8_pose_1,0,0,0.41896395104226425,0,0.002827913658491611
3f8e,decoy,3f8e_decoy_5_pose_1,0,1,0.5188253012048192,0,0.0028642356009684522
2qg2,decoy,2qg2_decoy_8_pose_1,0,1,0.5686563715178171,0,0.004552095839264763
3ibn,decoy,3ibn_decoy_10_pose_1,0,0,0.32571396697902716,0,5.288963767848342e-05
1fpc,decoy,1fpc_decoy_9_pose_1,0,1,0.8098122649327468,0,0.11807344371764478
1s89,decoy,1s89_decoy_4_pose_1,0,1,0.6545515394912985,0,0.01924032865866032
4ykk,decoy,4ykk_decoy_10_pose_1,0,1,0.6712715943137629,0,0.07650420895083462
5xsj,decoy,5xsj_decoy_5_pose_1,0,0,0.4118617326448652,0,0.1457010505656892
4luz,decoy,4luz_decoy_7_pose_1,0,1,0.6995139287307963,0,0.045211893222639195
2i3i,decoy,2i3i_decoy_4_pose_1,0,1,0.6385111876075732,0,0.018067042600509873
5ylt,decoy,5ylt_decoy_4_pose_1,0,1,0.6525506789061006,0,0.02200217951481854
6mjf,decoy,6mjf_decoy_10_pose_1,0,0,0.23202094090648306,0,0.07206570924212106
5l92,decoy,5l92_decoy_7_pose_1,0,1,0.5873047746541723,0,0.019868888086744314
2xbv,decoy,2xbv_decoy_2_pose_1,0,1,0.7190842736023461,0,0.07392511681461371
6ma4,decoy,6ma4_decoy_10_pose_1,0,1,0.7263681710970868,0,0.06407422453924753
1opb,decoy,1opb_decoy_10_pose_1,0,0,0.48239625167336037,0,0.044455759001531016
4jx9,pose,4jx9_pose_1,1,1,0.5089078536367694,0,0.23835972697473462
3mzc,decoy,3mzc_decoy_5_pose_1,0,1,0.6804025626314781,0,0.015241516226500633
3uo4,decoy,3uo4_decoy_4_pose_1,0,0,0.4933495888315165,0,0.026041184922394676
2ymd,decoy,2ymd_decoy_2_pose_1,0,1,0.5257358438081331,0,0.01654040690821082
5nea,pose,5nea_pose_1,1,1,0.8875454197743354,1,0.9097711267605634
3nj4,decoy,3nj4_decoy_5_pose_1,0,1,0.5207903040734367,0,0.0017745979319801345
4i3z,decoy,4i3z_decoy_10_pose_1,0,0,0.4220022948938611,0,0.01846105015162035
4ocj,decoy,4ocj_decoy_4_pose_1,0,1,0.5170077133932557,0,0.0032131428703984282
4nh8,decoy,4nh8_decoy_2_pose_1,0,1,0.7645996685153311,0,0.06673428128450686
3r1v,decoy,3r1v_decoy_8_pose_1,0,1,0.5781706189838719,0,0.15770050832133564
1y20,decoy,1y20_decoy_10_pose_1,0,1,0.7105907758016192,0,0.05369718309859154
1pyn,decoy,1pyn_decoy_4_pose_1,0,1,0.827074966532798,0,0.042514367042984925
6g37,decoy,6g37_decoy_4_pose_1,0,1,0.5879932428125197,0,0.011227869532260059
2itm,decoy,2itm_decoy_3_pose_1,0,1,0.7190149486836233,0,0.011512156595011388
5xfv,decoy,5xfv_decoy_9_pose_1,0,1,0.6457329317269078,0,0.029160700847221454
5u0y,decoy,5u0y_decoy_1_pose_1,0,0,0.24633295085102322,0,0.0040612554609946215
3g3r,pose,3g3r_pose_1,1,1,0.596440524000765,1,0.7124413145539905
3alt,pose,3alt_pose_1,0,0,0.3975043029259897,0,0.4424882629107981
5een,decoy,5een_decoy_1_pose_1,0,1,0.5574703576209601,0,0.007881687452033485
1fpc,decoy,1fpc_decoy_6_pose_1,0,1,0.8757936507936505,0,0.05377716343821666
5n1p,decoy,5n1p_decoy_6_pose_1,0,0,0.48321858864027545,0,0.036024387142286306
2cer,decoy,2cer_decoy_10_pose_1,0,1,0.6043818129661503,0,0.04956417299591885
5o4f,decoy,5o4f_decoy_5_pose_1,0,1,0.5195034104672659,0,0.021963395029722825
6gw4,decoy,6gw4_decoy_7_pose_1,0,1,0.843141614075349,0,0.024242610665068016
6gfz,decoy,6gfz_decoy_4_pose_1,0,1,0.5315500095620576,0,0.056538092520298205
5iwg,decoy,5iwg_decoy_1_pose_1,0,1,0.6015998336781472,0,0.042739126796276165
5j86,decoy,5j86_decoy_6_pose_1,0,1,0.5094002996111431,0,0.07266406157217983
5d21,decoy,5d21_decoy_10_pose_1,0,0,0.2764295276343469,0,0.002862163428815994
6hsh,decoy,6hsh_decoy_6_pose_1,0,1,0.6107525339453049,0,0.0055247316260603205
1hpo,decoy,1hpo_decoy_3_pose_1,0,1,0.782890291324026,0,0.14525629160458378
3r4m,decoy,3r4m_decoy_10_pose_1,0,1,0.6578886976477338,0,0.04672065116542433
2q55,decoy,2q55_decoy_8_pose_1,0,1,0.6979059093516926,0,0.00857346673467892
4ad3,decoy,4ad3_decoy_8_pose_1,0,0,0.3062583668005355,0,0.02327413881296884
3gay,decoy,3gay_decoy_4_pose_1,0,1,0.6051762605979474,0,0.021027510714411442
2fzh,decoy,2fzh_decoy_7_pose_1,0,1,0.5769410977242303,0,0.010762725825364305
2wcv,decoy,2wcv_decoy_5_pose_1,0,0,0.12714617488713872,0,6.375421582159275e-05
4yxi,decoy,4yxi_decoy_10_pose_1,0,1,0.5184922228596924,0,0.13772442703354623
3ibi,decoy,3ibi_decoy_5_pose_1,0,1,0.8049419901829539,0,0.06708082870406865
3iae,decoy,3iae_decoy_9_pose_1,0,1,0.6968532861605152,0,0.03355363486792665
2hb1,decoy,2hb1_decoy_10_pose_1,0,1,0.6013195639701663,0,0.015401111766726414
4jz1,pose,4jz1_pose_1,1,1,0.9447671638936699,1,0.7874119718309859
3r4m,decoy,3r4m_decoy_9_pose_1,0,1,0.6294877924396,0,0.0051071500200371295
3rz0,decoy,3rz0_decoy_3_pose_1,0,1,0.7355031236055335,0,0.05698559911907086
1pxn,decoy,1pxn_decoy_5_pose_1,0,1,0.5118099381653598,0,0.02760998753509961
4x6i,decoy,4x6i_decoy_10_pose_1,0,0,0.4693472301906035,0,0.005565944765117898
2rkd,decoy,2rkd_decoy_6_pose_1,0,0,0.49124593612545425,0,0.0007468152213834588
5u0g,decoy,5u0g_decoy_6_pose_1,0,1,0.7664467393383056,0,0.02451272357182316
1met,decoy,1met_decoy_4_pose_1,0,0,0.42547332185886394,0,0.001457564495432823
3u81,decoy,3u81_decoy_8_pose_1,0,1,0.6795963073071506,0,0.01398673149818713
3ibi,decoy,3ibi_decoy_10_pose_1,0,0,0.2710730367356874,0,0.02164779876667381
6g9u,decoy,6g9u_decoy_5_pose_1,0,1,0.5140960668069103,0,0.01518080001269203
4hwp,decoy,4hwp_decoy_2_pose_1,0,1,0.7968627757784386,0,0.030091174868023433
1j4r,decoy,1j4r_decoy_10_pose_1,0,1,0.6665901702046279,0,0.12981404474524927
3f19,decoy,3f19_decoy_7_pose_1,0,1,0.7479537196404668,0,0.017549143671498228
2r38,pose,2r38_pose_1,1,1,0.986577261426659,1,0.957306338028169
4gu9,decoy,4gu9_decoy_9_pose_1,0,0,0.40131876713202014,0,0.02026409019872534
5u28,decoy,5u28_decoy_7_pose_1,0,1,0.683317903649229,0,0.022821890990657383
2pvm,decoy,2pvm_decoy_9_pose_1,0,1,0.75649024670109,0,0.08312391171069743
1e1x,decoy,1e1x_decoy_6_pose_1,0,0,0.3644339261809142,0,0.11633422201001309
1rdt,decoy,1rdt_decoy_4_pose_1,0,1,0.8123828647925035,0,0.06629790585471441
6ma4,decoy,6ma4_decoy_5_pose_1,0,1,0.5977329954739593,0,0.016312075102159516
3fjg,decoy,3fjg_decoy_4_pose_1,0,1,0.5897462867342387,0,8.815993823188446e-05
5n49,pose,5n49_pose_1,1,0,0.4835946962452987,0,0.1013310396299126
2bz6,decoy,2bz6_decoy_7_pose_1,0,1,0.7088257793077073,0,0.1687188481835021
1sb1,decoy,1sb1_decoy_3_pose_1,0,1,0.5920993497800727,0,0.028551589770687568
3hy9,decoy,3hy9_decoy_7_pose_1,0,1,0.7615796519410978,0,0.03110760394440402
6gw4,decoy,6gw4_decoy_2_pose_1,0,0,0.3993163128705297,0,0.07223908502448749
2i0a,decoy,2i0a_decoy_10_pose_1,0,1,0.8462994836488814,0,0.2180529306043169
1c70,decoy,1c70_decoy_2_pose_1,0,1,0.7668842034805887,0,0.04358863971183285
3nj4,decoy,3nj4_decoy_7_pose_1,0,0,0.42758095875565766,0,0.0017058517738715155
4xtv,pose,4xtv_pose_1,1,1,0.9477003251099637,1,0.8708920187793429
3hek,decoy,3hek_decoy_5_pose_1,0,0,0.48000573723465284,0,0.011417974359809981
5sym,decoy,5sym_decoy_6_pose_1,0,1,0.6899789634729394,0,0.06723211152435785
2hb1,decoy,2hb1_decoy_8_pose_1,0,0,0.4907994170042363,0,0.011251434619419475
1d4i,decoy,1d4i_decoy_5_pose_1,0,1,0.8612800407981133,0,0.015973101524277524
3gjw,decoy,3gjw_decoy_4_pose_1,0,0,0.4235059284758078,0,0.03356108493998817
1m0o,decoy,1m0o_decoy_10_pose_1,0,1,0.6315955017762245,0,0.014872635960040757
2e2p,decoy,2e2p_decoy_2_pose_1,0,0,0.4953631988270543,0,0.003279070225488008
3a4v,decoy,3a4v_decoy_9_pose_1,0,0,0.4863429910116657,0,0.016328764040757178
2j94,decoy,2j94_decoy_9_pose_1,0,1,0.516288965385351,0,0.015910659918414397
5xfv,decoy,5xfv_decoy_5_pose_1,0,1,0.7178196914642697,0,0.13187785168238333
3s77,decoy,3s77_decoy_7_pose_1,0,1,0.5905471090712056,0,0.026200961611946967
3c56,decoy,3c56_decoy_8_pose_1,0,1,0.5978063045834131,0,0.01820948211793282
3o99,decoy,3o99_decoy_1_pose_1,0,1,0.7718827691719257,0,0.014932699748983128
4pfu,decoy,4pfu_decoy_3_pose_1,0,0,0.44325396825396823,0,0.05283675084039682
1tmn,decoy,1tmn_decoy_7_pose_1,0,1,0.7838640275387265,0,0.028153002622336682
3r4m,decoy,3r4m_decoy_7_pose_1,0,1,0.6778741951934721,0,0.14059749902133298
1ogg,decoy,1ogg_decoy_5_pose_1,0,1,0.7971696309045705,0,0.03200984238472856
1no6,decoy,1no6_decoy_7_pose_1,0,0,0.4992374258940523,0,0.0012619941370478095
5klp,decoy,5klp_decoy_10_pose_1,0,1,0.6072217441193344,0,0.034818556201086155
4lch,decoy,4lch_decoy_2_pose_1,0,1,0.7063452221584753,0,0.00683060232510272
5fho,decoy,5fho_decoy_7_pose_1,0,1,0.7375932300631094,0,0.07352210659083351
5ee7,decoy,5ee7_decoy_7_pose_1,0,0,0.3018885064065786,0,0.0273318429291401
3cf8,decoy,3cf8_decoy_5_pose_1,0,1,0.5139574169694652,0,0.02546905624770725
2vqz,decoy,2vqz_decoy_1_pose_1,0,1,0.7392187798814305,0,0.03474222959986946
4i3z,decoy,4i3z_decoy_5_pose_1,0,0,0.30947121820615786,0,0.012277973159173797
4kwf,decoy,4kwf_decoy_10_pose_1,0,0,0.49280136418690634,0,0.07890551611413045
5gub,decoy,5gub_decoy_8_pose_1,0,0,0.10864888123924266,0,0.00013370338866145132
4elh,decoy,4elh_decoy_6_pose_1,0,1,0.8405208134123796,0,0.37206572769953056
6ff8,decoy,6ff8_decoy_5_pose_1,0,1,0.6987888060177216,0,0.002295679106419303
1q54,decoy,1q54_decoy_2_pose_1,0,1,0.6676292471473194,0,0.0371133052026198
3alt,decoy,3alt_decoy_9_pose_1,0,0,0.3960867278638365,0,0.010673437067698317
3gay,decoy,3gay_decoy_3_pose_1,0,1,0.7024239816408493,0,0.004465708698400698
6mvh,decoy,6mvh_decoy_3_pose_1,0,1,0.7291092943201377,0,0.027699521940458716
3b92,decoy,3b92_decoy_6_pose_1,0,1,0.7321285140562247,0,0.12430863043832219
7std,decoy,7std_decoy_5_pose_1,0,1,0.5279220054822464,0,0.002693793880053076
1jqy,pose,1jqy_pose_1,1,1,0.7208723784024988,0,0.35449544657503257
2ael,decoy,2ael_decoy_7_pose_1,0,0,0.3192508127749092,0,0.005232603959170611
1qca,decoy,1qca_decoy_6_pose_1,0,0,0.43916140753490146,0,0.009957492428946023
1afk,decoy,1afk_decoy_2_pose_1,0,1,0.61885478421623,0,0.022318241752678058
4kyk,decoy,4kyk_decoy_7_pose_1,0,0,0.3638578122011858,0,0.10354975802819351
6ma4,decoy,6ma4_decoy_8_pose_1,0,1,0.5947753495946266,0,0.03471355129534878
1qca,decoy,1qca_decoy_5_pose_1,0,1,0.6549364123159305,0,0.028433210828667736
4lkq,decoy,4lkq_decoy_9_pose_1,0,1,0.6019179894179896,0,0.20414060408883797
5kcb,decoy,5kcb_decoy_9_pose_1,0,1,0.6452930770701856,0,0.05156827954065563
2i0a,decoy,2i0a_decoy_6_pose_1,0,1,0.8646729776247846,0,0.02169352582739623
1a9m,decoy,1a9m_decoy_4_pose_1,0,1,0.8699313125517946,0,0.08231951231196703
4x50,decoy,4x50_decoy_5_pose_1,0,0,0.47741681009753306,0,0.003032458223793257
5vd1,decoy,5vd1_decoy_6_pose_1,0,1,0.7350855804169059,0,0.032477010839547626
4pow,decoy,4pow_decoy_6_pose_1,0,1,0.712790845923376,0,0.16734010592280563
4x60,decoy,4x60_decoy_3_pose_1,0,1,0.7059890355071078,0,0.10542625432530052
1oba,decoy,1oba_decoy_8_pose_1,0,0,0.43557244852425603,0,0.035943601775298734
3mzc,decoy,3mzc_decoy_6_pose_1,0,1,0.7606497418244407,0,0.024027929156415086
5exl,decoy,5exl_decoy_8_pose_1,0,1,0.741002103652706,0,0.0017022212255028931
5vom,decoy,5vom_decoy_7_pose_1,0,1,0.5574090010837,0,0.05467476653353913
4elh,decoy,4elh_decoy_7_pose_1,0,1,0.796508255243195,0,0.2717435161206355
5ljq,decoy,5ljq_decoy_5_pose_1,0,0,0.3373969181198097,0,0.02208962277682459
4lm3,decoy,4lm3_decoy_6_pose_1,0,1,0.527633550073309,0,0.14350089612043998
2y7x,decoy,2y7x_decoy_5_pose_1,0,1,0.5190810862497611,0,0.017011895197817744
2zda,decoy,2zda_decoy_4_pose_1,0,1,0.8305770701855038,0,0.03385605657960161
3s71,decoy,3s71_decoy_9_pose_1,0,1,0.5376338688085677,0,0.0013500592136986556
1db1,decoy,1db1_decoy_10_pose_1,0,1,0.7460699942627653,0,0.18588615023474178
3pd8,pose,3pd8_pose_1,1,1,0.5027841524829477,0,0.09137195710138592
1sb1,decoy,1sb1_decoy_2_pose_1,0,1,0.5499139414802066,0,0.01034371895813526
3alt,decoy,3alt_decoy_6_pose_1,0,0,0.4354871868426084,0,0.011487058945792331
5nih,pose,5nih_pose_1,1,1,0.7494199018295401,1,0.5635269953051643
6ge9,decoy,6ge9_decoy_8_pose_1,0,0,0.29034232166762286,0,0.00451334051449469
4app,decoy,4app_decoy_8_pose_1,0,1,0.6633494294638874,0,0.07255622052142216
2csn,decoy,2csn_decoy_7_pose_1,0,0,0.4949592018869127,0,0.009272372846608012
4je7,pose,4je7_pose_1,1,1,0.846462038630713,1,0.6897746713690991
1vfn,decoy,1vfn_decoy_1_pose_1,0,1,0.7923192771084339,0,0.054074970775718094
6gwr,decoy,6gwr_decoy_8_pose_1,0,1,0.7815563842672276,0,0.014140673199378935
3c6k,decoy,3c6k_decoy_9_pose_1,0,0,0.18911120673168866,0,0.0079023839424828
3cql,decoy,3cql_decoy_8_pose_1,0,0,0.43838688085676036,0,0.0019302301898573818
1o2q,decoy,1o2q_decoy_9_pose_1,0,1,0.6157750047810288,0,0.03090157972336311
6mu7,decoy,6mu7_decoy_10_pose_1,0,1,0.7562344616561482,0,0.058464887527676104
6ei5,decoy,6ei5_decoy_10_pose_1,0,1,0.6063300822336967,0,0.09264073901873057
4hwp,decoy,4hwp_decoy_5_pose_1,0,0,0.36801730732453625,0,0.010313976432915758
4umc,decoy,4umc_decoy_1_pose_1,0,1,0.7489226748262896,0,0.017531857158563573
1yid,decoy,1yid_decoy_6_pose_1,0,1,0.6004804934021802,0,0.01372271807601002
3ime,decoy,3ime_decoy_5_pose_1,0,0,0.3816650440144416,0,0.003569169848077527
2q55,decoy,2q55_decoy_6_pose_1,0,1,0.8433591508892713,0,0.05523184233967439
2jh5,decoy,2jh5_decoy_1_pose_1,0,1,0.5346329763498436,0,0.01348684246450129
5mks,decoy,5mks_decoy_7_pose_1,0,1,0.5480230445591888,0,0.007847957729939157
3a5y,decoy,3a5y_decoy_1_pose_1,0,1,0.7321795116975843,0,0.07662818558325529
5cc2,decoy,5cc2_decoy_1_pose_1,0,0,0.399360935806719,0,0.007051926228824225
5cy9,decoy,5cy9_decoy_3_pose_1,0,0,0.3413893669917765,0,0.05334382216430838
4pow,decoy,4pow_decoy_4_pose_1,0,1,0.650114744693058,0,0.050128346760965344
1gyy,decoy,1gyy_decoy_7_pose_1,0,0,0.4093720480768673,0,0.0028412010019613467
5gub,decoy,5gub_decoy_5_pose_1,0,0,0.37827022375215147,0,0.021252128170081666
5ylt,decoy,5ylt_decoy_3_pose_1,0,1,0.7349636641805316,0,0.05602765256584864
3s45,decoy,3s45_decoy_2_pose_1,0,1,0.8320185503920443,0,0.01962273328920389
4zji,decoy,4zji_decoy_6_pose_1,0,0,0.17001976158602664,0,0.0019551235795379506
4nl1,decoy,4nl1_decoy_1_pose_1,0,1,0.5860991585389175,0,0.06926800683574456
5xfv,decoy,5xfv_decoy_1_pose_1,0,1,0.6721297889972588,0,0.031512690429948254
5eh7,decoy,5eh7_decoy_9_pose_1,0,1,0.5914156626506023,0,0.02497381238632824
4m0f,pose,4m0f_pose_1,1,1,0.5586552559444125,0,0.16319403354307865
6mjw,decoy,6mjw_decoy_4_pose_1,0,1,0.5414515203671829,0,0.014723564916378584
1f3f,decoy,1f3f_decoy_7_pose_1,0,1,0.5762327086122266,0,0.07486080789549229
4lm3,decoy,4lm3_decoy_3_pose_1,0,0,0.4145175941862688,0,0.023794715434135822
5mqe,decoy,5mqe_decoy_6_pose_1,0,0,0.4897917065085739,0,0.0025459474155056644
5g3n,decoy,5g3n_decoy_10_pose_1,0,0,0.41462277682157206,0,0.011885303490896726
4g68,decoy,4g68_decoy_8_pose_1,0,1,0.5260510295148849,0,0.0215208216195368
3f19,decoy,3f19_decoy_1_pose_1,0,1,0.5369597437368521,0,0.005256072275148985
4lzr,decoy,4lzr_decoy_8_pose_1,0,1,0.7287387645821379,0,0.044401164895500944
2v7t,decoy,2v7t_decoy_1_pose_1,0,0,0.44082520558424165,0,0.014221846006356814
3kek,pose,3kek_pose_1,1,1,0.8727449480461527,0,0.1495292934268018
1afk,decoy,1afk_decoy_7_pose_1,0,1,0.6698221457257604,0,0.01525462836285204
2q55,decoy,2q55_decoy_2_pose_1,0,1,0.8322791164658632,0,0.045911752822360055
3e2m,decoy,3e2m_decoy_5_pose_1,0,1,0.6989848282016952,0,0.055990938592112835
2nt7,decoy,2nt7_decoy_1_pose_1,0,1,0.7102217673000808,0,0.013175553034377188
2ovv,decoy,2ovv_decoy_3_pose_1,0,1,0.6483529355517307,0,0.011887473206158423
4q46,decoy,4q46_decoy_9_pose_1,0,0,0.09292407726142667,0,0.003952813949152971
5sz7,decoy,5sz7_decoy_2_pose_1,0,1,0.7456851214381335,0,0.14253227291702306
3uex,decoy,3uex_decoy_2_pose_1,0,0,0.35931105373876454,0,0.05407523283541144
3oki,decoy,3oki_decoy_8_pose_1,0,1,0.7102301703205317,0,0.10521270406666726
2vqz,decoy,2vqz_decoy_4_pose_1,0,1,0.7403853509275196,0,0.054614653940750296
2xbv,decoy,2xbv_decoy_7_pose_1,0,1,0.6452843118505768,0,0.0040930890980127865
1gua,decoy,1gua_decoy_6_pose_1,0,1,0.7304392171862051,0,0.009116925384528263
3fj7,decoy,3fj7_decoy_5_pose_1,0,0,0.48060336584432967,0,0.036978799292559414
2afx,decoy,2afx_decoy_2_pose_1,0,0,0.393669120928157,0,0.010364933455133327
4z84,decoy,4z84_decoy_4_pose_1,0,0,0.13482740485752534,0,0.007871019384347672
6hly,decoy,6hly_decoy_6_pose_1,0,1,0.6301252629565882,0,0.005543698276712544
3oki,decoy,3oki_decoy_5_pose_1,0,1,0.666245936125454,0,0.056260990293691436
4r43,decoy,4r43_decoy_7_pose_1,0,1,0.5129063874545804,0,0.005197897297121517
4i7j,decoy,4i7j_decoy_10_pose_1,0,1,0.6435145343277872,0,0.01741807931923145
1msn,decoy,1msn_decoy_1_pose_1,0,1,0.8554479824058135,0,0.04483947559748076
3f16,decoy,3f16_decoy_10_pose_1,0,1,0.57479680627271,0,0.04955382225360388
4elh,decoy,4elh_decoy_9_pose_1,0,1,0.803700516351119,0,0.15332240448680107
4cwp,decoy,4cwp_decoy_1_pose_1,0,0,0.30283580208279,0,0.06109245948078228
5xfv,decoy,5xfv_decoy_7_pose_1,0,1,0.7277443105756359,0,0.03190948708705616
4kwf,decoy,4kwf_decoy_7_pose_1,0,1,0.540613826155995,0,0.06465009944579447
3lp7,decoy,3lp7_decoy_2_pose_1,0,1,0.6564615605278257,0,0.027371464727193394
5h9q,decoy,5h9q_decoy_2_pose_1,0,1,0.6532534901510805,0,0.04068207327425031
4lm3,decoy,4lm3_decoy_1_pose_1,0,1,0.5373685217058711,0,0.04478751702353954
1ypg,decoy,1ypg_decoy_8_pose_1,0,1,0.7294678714859438,0,0.014073008836865972
3f8e,decoy,3f8e_decoy_7_pose_1,0,0,0.4307436093580672,0,0.011907387260071681
1c70,decoy,1c70_decoy_5_pose_1,0,1,0.908189902467011,0,0.12744791797001578
3gz8,decoy,3gz8_decoy_7_pose_1,0,1,0.6624187225090841,0,0.05109477050602964
3axz,decoy,3axz_decoy_4_pose_1,0,0,0.45540495314591706,0,0.008037325966657679
1joc,decoy,1joc_decoy_4_pose_1,0,1,0.6138546248486008,0,0.012160774979955933
4v01,decoy,4v01_decoy_1_pose_1,0,1,0.8515504297130806,0,0.13572845011357404
1yc5,decoy,1yc5_decoy_6_pose_1,0,1,0.8525443042009306,0,0.15260404668412983
1nhu,decoy,1nhu_decoy_6_pose_1,0,1,0.8055204946771214,0,0.02586255730017553
3i4b,decoy,3i4b_decoy_3_pose_1,0,1,0.6537307962006758,0,0.0703423641067721
3sfi,decoy,3sfi_decoy_5_pose_1,0,1,0.5437937898781273,0,0.09479950076613297
5u0g,decoy,5u0g_decoy_10_pose_1,0,1,0.7724803977816027,0,0.021536660836549128
3m36,decoy,3m36_decoy_6_pose_1,0,1,0.6192691400522726,0,0.006429665270879228
4cu7,decoy,4cu7_decoy_2_pose_1,0,1,0.6249235035379612,0,0.10881533758071234
5b5f,decoy,5b5f_decoy_3_pose_1,0,1,0.6127510040160642,0,0.01714947482973599
6j39,decoy,6j39_decoy_5_pose_1,0,0,0.27220548862115124,0,0.0026138367516322122
4eb8,decoy,4eb8_decoy_3_pose_1,0,0,0.29889058398094537,0,0.0088967766255868
4umc,decoy,4umc_decoy_4_pose_1,0,1,0.5228144178445382,0,0.002514128086311185
5dxt,decoy,5dxt_decoy_2_pose_1,0,1,0.8223250143430865,0,0.1716032109116117
6aqs,decoy,6aqs_decoy_7_pose_1,0,0,0.36221951297252514,0,0.02935715686457399
3o9a,decoy,3o9a_decoy_7_pose_1,0,1,0.8860322241346337,0,0.001976975605751759
2ya8,pose,2ya8_pose_1,1,1,0.7433191641022969,0,0.13379590736783803
5mks,decoy,5mks_decoy_6_pose_1,0,1,0.5243760757314974,0,0.006828125820195262
